CREATED LOG FILE
Missing pdb_file values:
Series([], )
Features to remove: ['DockQ', 'pdb_file', 'pdb_id']
Output path: /home/as4643/palmer_scratch/Protein-Decoy-Detection-SVR/predictions_capri_grid_search/100_0.001.csv
DONE PREDICTING
 MAE_Train  MSE_Train  R2_Train  MAE_Test  MSE_Test   R2_Test  Gamma     C
  0.219217   0.091489 -0.014464  0.229081  0.102646 -0.052859  100.0 0.001
                            pdb_file  actual_DockQ  prediction
complex.52429_8_corrected_H_0001_T32         0.015    0.111154
complex.52456_9_corrected_H_0001_T32         0.012    0.110072
complex.52522_5_corrected_H_0001_T32         0.015    0.113638
complex.52533_3_corrected_H_0001_T32         0.006    0.116373
 complex.5253_7_corrected_H_0001_T32         0.026    0.185057
complex.52555_0_corrected_H_0001_T32         0.010    0.126806
complex.52590_5_corrected_H_0001_T32         0.014    0.113264
complex.52662_1_corrected_H_0001_T32         0.016    0.109231
complex.52700_2_corrected_H_0001_T32         0.012    0.120864
complex.52715_5_corrected_H_0001_T32         0.011    0.106258
 complex.5274_1_corrected_H_0001_T32         0.015    0.155512
complex.52802_8_corrected_H_0001_T32         0.006    0.119613
complex.52880_5_corrected_H_0001_T32         0.010    0.112717
complex.52883_8_corrected_H_0001_T32         0.080    0.107659
complex.52891_8_corrected_H_0001_T32         0.013    0.110384
complex.52898_6_corrected_H_0001_T32         0.057    0.114690
complex.52910_3_corrected_H_0001_T32         0.019    0.116298
complex.52924_9_corrected_H_0001_T32         0.015    0.128967
complex.53042_9_corrected_H_0001_T32         0.044    0.108178
complex.53060_4_corrected_H_0001_T32         0.020    0.157240
complex.53068_1_corrected_H_0001_T32         0.023    0.114204
complex.53135_1_corrected_H_0001_T32         0.013    0.105886
complex.53139_7_corrected_H_0001_T32         0.008    0.137335
complex.53144_8_corrected_H_0001_T32         0.008    0.138469
complex.53172_0_corrected_H_0001_T32         0.006    0.135202
complex.53202_9_corrected_H_0001_T32         0.031    0.136376
complex.53257_6_corrected_H_0001_T32         0.020    0.110950
complex.53484_2_corrected_H_0001_T32         0.009    0.108124
complex.53539_1_corrected_H_0001_T32         0.035    0.111592
complex.53627_2_corrected_H_0001_T32         0.008    0.110404
complex.53726_7_corrected_H_0001_T32         0.009    0.129595
complex.53747_2_corrected_H_0001_T32         0.020    0.110830
complex.53832_0_corrected_H_0001_T32         0.010    0.116026
complex.53879_7_corrected_H_0001_T32         0.011    0.110099
complex.53935_0_corrected_H_0001_T32         0.009    0.137809
 complex.5460_6_corrected_H_0001_T32         0.009    0.161833
 complex.5491_9_corrected_H_0001_T32         0.018    0.108613
 complex.5516_1_corrected_H_0001_T32         0.021    0.155422
 complex.5657_8_corrected_H_0001_T32         0.025    0.117697
 complex.5771_7_corrected_H_0001_T32         0.051    0.153489
 complex.5778_9_corrected_H_0001_T32         0.028    0.143249
 complex.5822_0_corrected_H_0001_T32         0.027    0.111375
 complex.5864_4_corrected_H_0001_T32         0.010    0.121506
 complex.5955_3_corrected_H_0001_T32         0.039    0.116929
 complex.5961_3_corrected_H_0001_T32         0.007    0.155363
 complex.5999_1_corrected_H_0001_T32         0.015    0.126388
 complex.6012_2_corrected_H_0001_T32         0.018    0.194099
 complex.6108_3_corrected_H_0001_T32         0.020    0.117606
 complex.6173_8_corrected_H_0001_T32         0.014    0.128704
 complex.6180_1_corrected_H_0001_T32         0.024    0.108619
 complex.6208_1_corrected_H_0001_T32         0.019    0.126314
  complex.623_1_corrected_H_0001_T32         0.016    0.166337
  complex.625_0_corrected_H_0001_T32         0.014    0.145315
  complex.629_7_corrected_H_0001_T32         0.022    0.162389
 complex.6364_0_corrected_H_0001_T32         0.032    0.187618
 complex.6405_6_corrected_H_0001_T32         0.009    0.156044
 complex.6447_9_corrected_H_0001_T32         0.025    0.153025
 complex.6525_6_corrected_H_0001_T32         0.023    0.113569
 complex.6552_5_corrected_H_0001_T32         0.012    0.166394
 complex.6679_5_corrected_H_0001_T32         0.016    0.149861
 complex.6700_7_corrected_H_0001_T32         0.035    0.120300
 complex.6740_3_corrected_H_0001_T32         0.013    0.117825
 complex.6768_1_corrected_H_0001_T32         0.015    0.107531
 complex.6888_5_corrected_H_0001_T32         0.007    0.138651
 complex.6990_5_corrected_H_0001_T32         0.019    0.109079
 complex.7005_8_corrected_H_0001_T32         0.015    0.159540
 complex.7032_1_corrected_H_0001_T32         0.022    0.144891
 complex.7036_8_corrected_H_0001_T32         0.061    0.172417
 complex.7118_5_corrected_H_0001_T32         0.016    0.137798
 complex.7122_6_corrected_H_0001_T32         0.016    0.148909
  complex.715_4_corrected_H_0001_T32         0.038    0.171474
 complex.7350_5_corrected_H_0001_T32         0.020    0.166870
 complex.7360_5_corrected_H_0001_T32         0.015    0.153022
 complex.7407_1_corrected_H_0001_T32         0.016    0.116360
 complex.7416_2_corrected_H_0001_T32         0.010    0.109034
 complex.7431_8_corrected_H_0001_T32         0.012    0.110502
 complex.7537_3_corrected_H_0001_T32         0.019    0.141149
 complex.7561_3_corrected_H_0001_T32         0.007    0.137164
 complex.7602_6_corrected_H_0001_T32         0.047    0.109377
 complex.7710_7_corrected_H_0001_T32         0.018    0.126138
 complex.7717_3_corrected_H_0001_T32         0.083    0.159235
  complex.777_8_corrected_H_0001_T32         0.013    0.152939
 complex.7814_5_corrected_H_0001_T32         0.053    0.205402
 complex.7953_9_corrected_H_0001_T32         0.014    0.175754
 complex.7964_4_corrected_H_0001_T32         0.029    0.148099
 complex.7997_1_corrected_H_0001_T32         0.031    0.170008
 complex.8063_7_corrected_H_0001_T32         0.010    0.152911
 complex.8070_7_corrected_H_0001_T32         0.013    0.114991
 complex.8101_9_corrected_H_0001_T32         0.034    0.145011
 complex.8153_8_corrected_H_0001_T32         0.021    0.107147
 complex.8158_8_corrected_H_0001_T32         0.049    0.122188
 complex.8224_6_corrected_H_0001_T32         0.014    0.146050
 complex.8230_4_corrected_H_0001_T32         0.011    0.172918
 complex.8284_8_corrected_H_0001_T32         0.016    0.109680
 complex.8397_5_corrected_H_0001_T32         0.036    0.107284
 complex.8435_0_corrected_H_0001_T32         0.020    0.108217
 complex.8527_8_corrected_H_0001_T32         0.010    0.208507
 complex.8551_3_corrected_H_0001_T32         0.009    0.165688
 complex.8641_7_corrected_H_0001_T32         0.010    0.109251
 complex.8655_4_corrected_H_0001_T32         0.020    0.151655
 complex.8781_9_corrected_H_0001_T32         0.026    0.109421
 complex.8787_1_corrected_H_0001_T32         0.046    0.158744
  complex.888_8_corrected_H_0001_T32         0.058    0.161817
 complex.8911_1_corrected_H_0001_T32         0.017    0.149653
 complex.8963_4_corrected_H_0001_T32         0.017    0.140372
 complex.8985_4_corrected_H_0001_T32         0.020    0.118572
  complex.898_2_corrected_H_0001_T32         0.013    0.141121
 complex.9000_9_corrected_H_0001_T32         0.012    0.113350
 complex.9034_0_corrected_H_0001_T32         0.011    0.133125
 complex.9038_9_corrected_H_0001_T32         0.012    0.152710
 complex.9064_9_corrected_H_0001_T32         0.021    0.131960
  complex.907_5_corrected_H_0001_T32         0.024    0.169485
 complex.9115_0_corrected_H_0001_T32         0.010    0.138650
 complex.9178_2_corrected_H_0001_T32         0.032    0.158090
 complex.9193_2_corrected_H_0001_T32         0.020    0.134913
 complex.9200_6_corrected_H_0001_T32         0.007    0.139694
  complex.927_2_corrected_H_0001_T32         0.028    0.153757
 complex.9287_5_corrected_H_0001_T32         0.027    0.176463
 complex.9354_7_corrected_H_0001_T32         0.032    0.152889
 complex.9390_4_corrected_H_0001_T32         0.060    0.137044
 complex.9497_9_corrected_H_0001_T32         0.025    0.155572
 complex.9543_6_corrected_H_0001_T32         0.011    0.174172
 complex.9572_4_corrected_H_0001_T32         0.025    0.167810
  complex.963_1_corrected_H_0001_T32         0.023    0.174524
 complex.9659_8_corrected_H_0001_T32         0.015    0.155772
 complex.9729_6_corrected_H_0001_T32         0.019    0.108763
 complex.9954_4_corrected_H_0001_T32         0.007    0.145097
 complex.0_0_12_corrected_H_0001_T35         0.016    0.158117
 complex.0_0_22_corrected_H_0001_T35         0.025    0.149825
 complex.0_0_28_corrected_H_0001_T35         0.006    0.124978
 complex.0_0_30_corrected_H_0001_T35         0.049    0.129727
 complex.0_0_32_corrected_H_0001_T35         0.007    0.114615
 complex.0_0_38_corrected_H_0001_T35         0.040    0.149425
 complex.0_0_49_corrected_H_0001_T35         0.011    0.134962
  complex.0_0_8_corrected_H_0001_T35         0.008    0.159797
complex.0_10_12_corrected_H_0001_T35         0.591    0.179568
complex.0_10_33_corrected_H_0001_T35         0.511    0.161764
complex.0_10_46_corrected_H_0001_T35         0.408    0.143734
complex.0_11_13_corrected_H_0001_T35         0.520    0.130998
complex.0_11_18_corrected_H_0001_T35         0.588    0.156610
complex.0_11_25_corrected_H_0001_T35         0.698    0.157138
complex.0_11_26_corrected_H_0001_T35         0.508    0.158275
complex.0_12_28_corrected_H_0001_T35         0.754    0.160921
complex.0_12_33_corrected_H_0001_T35         0.691    0.159883
complex.0_12_35_corrected_H_0001_T35         0.689    0.161361
complex.0_12_47_corrected_H_0001_T35         0.562    0.161671
complex.0_13_14_corrected_H_0001_T35         0.735    0.154062
complex.0_13_18_corrected_H_0001_T35         0.724    0.161592
complex.0_13_26_corrected_H_0001_T35         0.783    0.157332
complex.0_13_31_corrected_H_0001_T35         0.728    0.161435
complex.0_13_34_corrected_H_0001_T35         0.764    0.161404
 complex.0_13_3_corrected_H_0001_T35         0.881    0.159466
complex.0_13_44_corrected_H_0001_T35         0.798    0.161809
 complex.0_13_7_corrected_H_0001_T35         0.657    0.161775
complex.0_14_15_corrected_H_0001_T35         0.714    0.173136
complex.0_14_17_corrected_H_0001_T35         0.845    0.161747
complex.0_14_19_corrected_H_0001_T35         0.756    0.161746
complex.0_14_20_corrected_H_0001_T35         0.728    0.161790
complex.0_14_21_corrected_H_0001_T35         0.758    0.158046
complex.0_14_35_corrected_H_0001_T35         0.899    0.161800
complex.0_14_39_corrected_H_0001_T35         0.706    0.158736
 complex.0_14_4_corrected_H_0001_T35         0.685    0.160585
 complex.0_14_9_corrected_H_0001_T35         0.668    0.158960
complex.0_15_22_corrected_H_0001_T35         0.731    0.161610
complex.0_15_25_corrected_H_0001_T35         0.857    0.161621
complex.0_15_29_corrected_H_0001_T35         0.887    0.160940
complex.0_15_33_corrected_H_0001_T35         0.887    0.159934
complex.0_15_38_corrected_H_0001_T35         0.841    0.159728
complex.0_15_48_corrected_H_0001_T35         0.856    0.161775
complex.0_16_13_corrected_H_0001_T35         0.790    0.158934
complex.0_16_14_corrected_H_0001_T35         0.857    0.161357
complex.0_16_20_corrected_H_0001_T35         0.807    0.161703
complex.0_16_21_corrected_H_0001_T35         0.875    0.160875
complex.0_16_31_corrected_H_0001_T35         0.882    0.160968
complex.0_16_44_corrected_H_0001_T35         0.785    0.161697
complex.0_16_46_corrected_H_0001_T35         0.901    0.161749
complex.0_16_49_corrected_H_0001_T35         0.745    0.160271
complex.0_17_20_corrected_H_0001_T35         0.856    0.161404
complex.0_17_23_corrected_H_0001_T35         0.850    0.159948
 complex.0_17_2_corrected_H_0001_T35         0.882    0.161636
 complex.0_17_3_corrected_H_0001_T35         0.868    0.161700
complex.0_18_18_corrected_H_0001_T35         0.910    0.161702
 complex.0_18_3_corrected_H_0001_T35         0.891    0.161537
 complex.0_18_6_corrected_H_0001_T35         0.885    0.161766
 complex.0_18_9_corrected_H_0001_T35         0.898    0.161651
 complex.0_1_10_corrected_H_0001_T35         0.052    0.108867
 complex.0_1_26_corrected_H_0001_T35         0.049    0.108064
 complex.0_1_30_corrected_H_0001_T35         0.055    0.159308
 complex.0_1_32_corrected_H_0001_T35         0.051    0.105569
 complex.0_1_38_corrected_H_0001_T35         0.049    0.170682
 complex.0_1_48_corrected_H_0001_T35         0.048    0.113014
 complex.0_2_17_corrected_H_0001_T35         0.085    0.157820
 complex.0_2_27_corrected_H_0001_T35         0.086    0.125090
 complex.0_2_41_corrected_H_0001_T35         0.111    0.117019
  complex.0_3_1_corrected_H_0001_T35         0.195    0.161311
 complex.0_3_25_corrected_H_0001_T35         0.159    0.154249
 complex.0_3_46_corrected_H_0001_T35         0.148    0.166165
 complex.0_4_42_corrected_H_0001_T35         0.253    0.148823
 complex.0_5_11_corrected_H_0001_T35         0.268    0.148982
 complex.0_5_13_corrected_H_0001_T35         0.281    0.157147
  complex.0_5_1_corrected_H_0001_T35         0.237    0.146163
 complex.0_5_24_corrected_H_0001_T35         0.248    0.158126
 complex.0_5_28_corrected_H_0001_T35         0.310    0.158669
 complex.0_5_38_corrected_H_0001_T35         0.256    0.157841
 complex.0_5_43_corrected_H_0001_T35         0.232    0.157869
 complex.0_5_44_corrected_H_0001_T35         0.261    0.160763
 complex.0_5_47_corrected_H_0001_T35         0.253    0.186689
  complex.0_5_6_corrected_H_0001_T35         0.212    0.152838
  complex.0_5_7_corrected_H_0001_T35         0.224    0.133347
  complex.0_5_8_corrected_H_0001_T35         0.264    0.135567
 complex.0_6_19_corrected_H_0001_T35         0.287    0.139613
 complex.0_6_23_corrected_H_0001_T35         0.298    0.140857
 complex.0_6_24_corrected_H_0001_T35         0.280    0.155828
 complex.0_6_35_corrected_H_0001_T35         0.298    0.158758
 complex.0_6_41_corrected_H_0001_T35         0.283    0.141043
 complex.0_6_47_corrected_H_0001_T35         0.305    0.155414
  complex.0_6_4_corrected_H_0001_T35         0.287    0.172784
 complex.0_7_21_corrected_H_0001_T35         0.325    0.151351
 complex.0_7_25_corrected_H_0001_T35         0.282    0.154342
 complex.0_7_42_corrected_H_0001_T35         0.394    0.125396
  complex.0_7_5_corrected_H_0001_T35         0.403    0.121921
  complex.0_7_8_corrected_H_0001_T35         0.388    0.160585
 complex.0_8_10_corrected_H_0001_T35         0.377    0.155453
 complex.0_8_13_corrected_H_0001_T35         0.292    0.155385
 complex.0_8_16_corrected_H_0001_T35         0.318    0.116524
 complex.0_8_22_corrected_H_0001_T35         0.313    0.160390
 complex.0_8_29_corrected_H_0001_T35         0.351    0.184592
 complex.0_9_15_corrected_H_0001_T35         0.495    0.155272
 complex.0_9_24_corrected_H_0001_T35         0.360    0.156301
 complex.1_0_20_corrected_H_0001_T35         0.015    0.177604
  complex.1_0_3_corrected_H_0001_T35         0.010    0.119162
  complex.1_0_6_corrected_H_0001_T35         0.010    0.126451
complex.1_10_16_corrected_H_0001_T35         0.512    0.155927
complex.1_10_21_corrected_H_0001_T35         0.682    0.154934
complex.1_10_22_corrected_H_0001_T35         0.489    0.161268
complex.1_10_41_corrected_H_0001_T35         0.526    0.155981
complex.1_10_42_corrected_H_0001_T35         0.429    0.144229
complex.1_10_49_corrected_H_0001_T35         0.484    0.160732
 complex.1_10_8_corrected_H_0001_T35         0.739    0.151091
complex.1_11_29_corrected_H_0001_T35         0.802    0.160250
complex.1_11_31_corrected_H_0001_T35         0.673    0.135389
complex.1_11_43_corrected_H_0001_T35         0.567    0.155585
